order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-03652,2024-11-03,2024,Q4,11,November,Europe,France,Furniture,Storage,Home Office,9,777.28,6995.52,3676.77,3318.75,47.44
ORD-09098,2024-11-03,2024,Q4,11,November,Asia Pacific,China,Office Supplies,Labels,Corporate,2,52.58,105.16,50.04,55.12,52.42
ORD-02038,2024-11-03,2024,Q4,11,November,North America,United States,Electronics,Monitors,Home Office,8,834.74,6677.92,4191.36,2486.56,37.24
ORD-02739,2024-11-03,2024,Q4,11,November,Europe,Germany,Office Supplies,Pens,Home Office,4,18.18,72.72,31.4,41.32,56.82
ORD-05189,2024-11-03,2024,Q4,11,November,Asia Pacific,Japan,Clothing,Accessories,Corporate,4,256.38,1025.52,539.16,486.36,47.43
ORD-05302,2024-11-03,2024,Q4,11,November,North America,Mexico,Clothing,Shirts,Consumer,7,28.88,202.16,89.74,112.42,55.61
ORD-08145,2024-11-04,2024,Q4,11,November,North America,United States,Electronics,Monitors,Home Office,5,1260.51,6302.55,3664.9,2637.65,41.85
ORD-04854,2024-11-04,2024,Q4,11,November,North America,Canada,Clothing,Pants,Home Office,7,15.31,107.17,64.26,42.91,40.04
ORD-00112,2024-11-04,2024,Q4,11,November,Europe,United Kingdom,Electronics,Tablets,Consumer,13,526.51,6844.63,4257.24,2587.39,37.8
ORD-09862,2024-11-04,2024,Q4,11,November,North America,United States,Electronics,Laptops,Home Office,10,1328.71,13287.1,7560.1,5727.0,43.1
ORD-00801,2024-11-04,2024,Q4,11,November,North America,Mexico,Office Supplies,Pens,Corporate,10,69.09,690.9,298.9,392.0,56.74
ORD-09016,2024-11-04,2024,Q4,11,November,North America,Mexico,Office Supplies,Labels,Consumer,3,76.63,229.89,126.36,103.53,45.03
ORD-07511,2024-11-04,2024,Q4,11,November,Asia Pacific,Australia,Clothing,Shirts,Consumer,7,297.16,2080.12,1000.65,1079.47,51.89
ORD-00679,2024-11-04,2024,Q4,11,November,Asia Pacific,South Korea,Clothing,Shirts,Consumer,7,278.81,1951.67,984.55,967.12,49.55
ORD-06541,2024-11-04,2024,Q4,11,November,North America,Mexico,Furniture,Tables,Corporate,1,777.52,777.52,420.68,356.84,45.89
ORD-00366,2024-11-05,2024,Q4,11,November,North America,Canada,Clothing,Pants,Consumer,1,218.78,218.78,126.48,92.3,42.19
ORD-04633,2024-11-05,2024,Q4,11,November,North America,United States,Furniture,Tables,Corporate,5,273.59,1367.95,811.0,556.95,40.71
ORD-07379,2024-11-05,2024,Q4,11,November,North America,Mexico,Clothing,Accessories,Corporate,2,103.16,206.32,107.74,98.58,47.78
ORD-01077,2024-11-05,2024,Q4,11,November,Asia Pacific,South Korea,Electronics,Phones,Consumer,12,636.09,7633.08,4215.84,3417.24,44.77
ORD-05078,2024-11-05,2024,Q4,11,November,Europe,Italy,Electronics,Tablets,Consumer,7,1140.41,7982.87,4990.93,2991.94,37.48
ORD-02277,2024-11-05,2024,Q4,11,November,Europe,Germany,Electronics,Phones,Consumer,6,1493.16,8958.96,5487.6,3471.36,38.75
ORD-02398,2024-11-05,2024,Q4,11,November,Asia Pacific,Australia,Office Supplies,Pens,Corporate,5,16.46,82.3,33.75,48.55,58.99
ORD-08353,2024-11-06,2024,Q4,11,November,Latin America,Argentina,Electronics,Tablets,Home Office,12,390.12,4681.44,2973.96,1707.48,36.47
ORD-09712,2024-11-06,2024,Q4,11,November,Asia Pacific,Japan,Clothing,Jackets,Consumer,11,203.07,2233.77,1172.27,1061.5,47.52
ORD-01048,2024-11-06,2024,Q4,11,November,Latin America,Colombia,Furniture,Chairs,Consumer,6,412.43,2474.58,1511.04,963.54,38.94
ORD-05667,2024-11-06,2024,Q4,11,November,North America,Mexico,Furniture,Chairs,Corporate,4,285.0,1140.0,589.6,550.4,48.28
ORD-02996,2024-11-06,2024,Q4,11,November,Asia Pacific,India,Electronics,Monitors,Corporate,11,1034.06,11374.66,7500.68,3873.98,34.06
ORD-01064,2024-11-06,2024,Q4,11,November,North America,United States,Clothing,Shoes,Corporate,6,191.2,1147.2,532.2,615.0,53.61
ORD-08094,2024-11-06,2024,Q4,11,November,North America,Mexico,Electronics,Monitors,Corporate,4,1453.62,5814.48,3263.96,2550.52,43.86
ORD-01920,2024-11-06,2024,Q4,11,November,North America,Canada,Electronics,Accessories,Consumer,7,949.49,6646.43,3847.2,2799.23,42.12
ORD-01262,2024-11-06,2024,Q4,11,November,Asia Pacific,India,Furniture,Chairs,Consumer,1,232.93,232.93,135.94,96.99,41.64
ORD-06332,2024-11-06,2024,Q4,11,November,North America,United States,Furniture,Storage,Home Office,14,657.96,9211.44,5021.94,4189.5,45.48
ORD-01003,2024-11-06,2024,Q4,11,November,Asia Pacific,China,Electronics,Laptops,Corporate,10,234.58,2345.8,1332.2,1013.6,43.21
ORD-07519,2024-11-06,2024,Q4,11,November,North America,Canada,Electronics,Accessories,Consumer,12,1195.59,14347.08,8270.76,6076.32,42.35
ORD-09578,2024-11-06,2024,Q4,11,November,Europe,Germany,Electronics,Tablets,Consumer,8,275.06,2200.48,1294.24,906.24,41.18
ORD-05369,2024-11-07,2024,Q4,11,November,Europe,Italy,Electronics,Phones,Consumer,7,909.47,6366.29,4160.73,2205.56,34.64
ORD-08224,2024-11-07,2024,Q4,11,November,Europe,Italy,Furniture,Bookcases,Home Office,3,703.85,2111.55,1278.57,832.98,39.45
ORD-05269,2024-11-07,2024,Q4,11,November,Europe,Germany,Furniture,Desks,Corporate,10,757.35,7573.5,4280.0,3293.5,43.49
ORD-09001,2024-11-07,2024,Q4,11,November,Asia Pacific,Australia,Office Supplies,Paper,Corporate,1,62.9,62.9,33.31,29.59,47.04
ORD-03399,2024-11-07,2024,Q4,11,November,North America,United States,Office Supplies,Labels,Corporate,9,67.02,603.18,275.49,327.69,54.33
ORD-03799,2024-11-07,2024,Q4,11,November,Europe,United Kingdom,Electronics,Tablets,Corporate,3,1482.85,4448.55,2941.74,1506.81,33.87
ORD-04997,2024-11-07,2024,Q4,11,November,Asia Pacific,China,Office Supplies,Pens,Corporate,14,45.33,634.62,345.8,288.82,45.51
ORD-08787,2024-11-08,2024,Q4,11,November,Asia Pacific,India,Electronics,Phones,Consumer,14,338.83,4743.62,3006.22,1737.4,36.63
ORD-00915,2024-11-08,2024,Q4,11,November,Asia Pacific,Australia,Clothing,Shirts,Corporate,11,158.53,1743.83,811.8,932.03,53.45
ORD-05674,2024-11-08,2024,Q4,11,November,North America,Mexico,Clothing,Shoes,Home Office,3,44.08,132.24,72.21,60.03,45.39
ORD-08032,2024-11-08,2024,Q4,11,November,Europe,United Kingdom,Furniture,Storage,Corporate,4,246.07,984.28,517.44,466.84,47.43
ORD-00419,2024-11-08,2024,Q4,11,November,Europe,France,Electronics,Accessories,Corporate,1,288.53,288.53,197.44,91.09,31.57
ORD-02944,2024-11-08,2024,Q4,11,November,Europe,Germany,Electronics,Laptops,Consumer,4,492.67,1970.68,1095.2,875.48,44.43
ORD-05276,2024-11-08,2024,Q4,11,November,North America,United States,Office Supplies,Paper,Home Office,5,13.66,68.3,30.4,37.9,55.49
ORD-08915,2024-11-08,2024,Q4,11,November,Europe,United Kingdom,Furniture,Chairs,Corporate,13,359.8,4677.4,2711.41,1965.99,42.03
ORD-09357,2024-11-08,2024,Q4,11,November,North America,United States,Furniture,Desks,Consumer,7,390.5,2733.5,1728.93,1004.57,36.75
ORD-05351,2024-11-09,2024,Q4,11,November,Europe,Spain,Furniture,Tables,Corporate,12,794.49,9533.88,5385.36,4148.52,43.51
ORD-07403,2024-11-09,2024,Q4,11,November,North America,United States,Clothing,Pants,Consumer,6,97.67,586.02,315.78,270.24,46.11
ORD-07997,2024-11-09,2024,Q4,11,November,Latin America,Argentina,Office Supplies,Binders,Consumer,14,14.97,209.58,100.8,108.78,51.9
ORD-01172,2024-11-09,2024,Q4,11,November,North America,United States,Clothing,Jackets,Consumer,10,210.13,2101.3,854.7,1246.6,59.33
ORD-02045,2024-11-09,2024,Q4,11,November,North America,Canada,Furniture,Bookcases,Home Office,10,714.1,7141.0,3628.8,3512.2,49.18
ORD-02039,2024-11-09,2024,Q4,11,November,North America,Canada,Office Supplies,Binders,Consumer,11,4.12,45.32,21.56,23.76,52.43
ORD-07236,2024-11-09,2024,Q4,11,November,North America,Mexico,Clothing,Jackets,Consumer,7,289.19,2024.33,920.01,1104.32,54.55
ORD-02058,2024-11-09,2024,Q4,11,November,Europe,Spain,Office Supplies,Paper,Home Office,10,27.84,278.4,109.6,168.8,60.63
ORD-09380,2024-11-09,2024,Q4,11,November,North America,Mexico,Office Supplies,Paper,Consumer,1,10.93,10.93,4.29,6.64,60.75
ORD-04460,2024-11-09,2024,Q4,11,November,Latin America,Chile,Furniture,Bookcases,Consumer,2,573.99,1147.98,621.82,526.16,45.83
ORD-09762,2024-11-09,2024,Q4,11,November,Europe,United Kingdom,Clothing,Accessories,Consumer,1,127.65,127.65,53.48,74.17,58.1
ORD-02632,2024-11-09,2024,Q4,11,November,North America,United States,Clothing,Pants,Consumer,13,75.42,980.46,582.27,398.19,40.61
ORD-01501,2024-11-09,2024,Q4,11,November,North America,Mexico,Furniture,Chairs,Consumer,6,195.21,1171.26,595.68,575.58,49.14
ORD-06368,2024-11-09,2024,Q4,11,November,Asia Pacific,South Korea,Clothing,Shoes,Consumer,9,225.62,2030.58,1099.53,931.05,45.85
ORD-04250,2024-11-10,2024,Q4,11,November,Europe,United Kingdom,Office Supplies,Binders,Home Office,11,34.97,384.67,159.61,225.06,58.51
ORD-08509,2024-11-10,2024,Q4,11,November,Europe,France,Electronics,Phones,Consumer,4,814.59,3258.36,1932.2,1326.16,40.7
ORD-07981,2024-11-10,2024,Q4,11,November,North America,Mexico,Electronics,Phones,Consumer,9,885.47,7969.23,5539.41,2429.82,30.49
ORD-06080,2024-11-10,2024,Q4,11,November,Asia Pacific,Australia,Office Supplies,Pens,Corporate,5,22.19,110.95,56.7,54.25,48.9
ORD-00003,2024-11-10,2024,Q4,11,November,Europe,Spain,Office Supplies,Binders,Corporate,10,65.98,659.8,349.9,309.9,46.97
ORD-08556,2024-11-10,2024,Q4,11,November,Europe,Germany,Office Supplies,Pens,Consumer,6,38.12,228.72,122.76,105.96,46.33
ORD-06651,2024-11-11,2024,Q4,11,November,North America,Canada,Office Supplies,Labels,Consumer,9,77.94,701.46,349.11,352.35,50.23
ORD-02745,2024-11-11,2024,Q4,11,November,Asia Pacific,Australia,Electronics,Monitors,Home Office,5,1425.48,7127.4,4582.05,2545.35,35.71
ORD-08243,2024-11-11,2024,Q4,11,November,North America,Canada,Office Supplies,Pens,Consumer,12,78.59,943.08,421.32,521.76,55.33
ORD-04951,2024-11-11,2024,Q4,11,November,North America,United States,Furniture,Desks,Home Office,13,724.13,9413.69,6098.69,3315.0,35.21
ORD-08185,2024-11-11,2024,Q4,11,November,North America,Canada,Clothing,Shirts,Consumer,7,290.22,2031.54,1012.13,1019.41,50.18
ORD-04375,2024-11-11,2024,Q4,11,November,Asia Pacific,South Korea,Office Supplies,Paper,Home Office,4,16.14,64.56,25.48,39.08,60.53
ORD-07029,2024-11-11,2024,Q4,11,November,Latin America,Argentina,Electronics,Tablets,Consumer,1,773.22,773.22,512.88,260.34,33.67
ORD-00224,2024-11-11,2024,Q4,11,November,North America,Mexico,Furniture,Chairs,Consumer,6,396.15,2376.9,1429.86,947.04,39.84
ORD-08908,2024-11-11,2024,Q4,11,November,Europe,France,Furniture,Tables,Corporate,7,206.75,1447.25,920.22,527.03,36.42
ORD-01298,2024-11-11,2024,Q4,11,November,Latin America,Argentina,Clothing,Pants,Corporate,11,128.58,1414.38,809.71,604.67,42.75
ORD-03081,2024-11-11,2024,Q4,11,November,North America,Canada,Office Supplies,Pens,Corporate,10,29.36,293.6,130.8,162.8,55.45
ORD-09515,2024-11-11,2024,Q4,11,November,North America,Canada,Clothing,Accessories,Corporate,13,208.25,2707.25,1584.7,1122.55,41.46
ORD-03154,2024-11-11,2024,Q4,11,November,Asia Pacific,China,Office Supplies,Envelopes,Consumer,5,15.93,79.65,28.7,50.95,63.97
ORD-06770,2024-11-12,2024,Q4,11,November,Asia Pacific,Australia,Furniture,Bookcases,Home Office,14,615.29,8614.06,4668.3,3945.76,45.81
ORD-02734,2024-11-12,2024,Q4,11,November,Europe,Italy,Electronics,Accessories,Home Office,2,627.43,1254.86,707.96,546.9,43.58
ORD-00553,2024-11-12,2024,Q4,11,November,North America,Mexico,Clothing,Accessories,Consumer,1,202.98,202.98,113.93,89.05,43.87
ORD-07642,2024-11-12,2024,Q4,11,November,Europe,Spain,Electronics,Accessories,Consumer,5,108.86,544.3,358.7,185.6,34.1
ORD-08099,2024-11-12,2024,Q4,11,November,Europe,United Kingdom,Office Supplies,Pens,Corporate,7,54.15,379.05,172.06,206.99,54.61
ORD-00786,2024-11-12,2024,Q4,11,November,Asia Pacific,Japan,Clothing,Jackets,Consumer,2,183.32,366.64,183.88,182.76,49.85
ORD-07878,2024-11-12,2024,Q4,11,November,Europe,Germany,Clothing,Pants,Consumer,14,12.2,170.8,97.86,72.94,42.7
ORD-07440,2024-11-12,2024,Q4,11,November,North America,Mexico,Electronics,Accessories,Home Office,3,56.41,169.23,94.08,75.15,44.41
ORD-06301,2024-11-13,2024,Q4,11,November,North America,Mexico,Office Supplies,Binders,Consumer,11,15.14,166.54,61.93,104.61,62.81
ORD-04917,2024-11-13,2024,Q4,11,November,Europe,Italy,Furniture,Chairs,Corporate,2,456.29,912.58,559.48,353.1,38.69
ORD-06490,2024-11-13,2024,Q4,11,November,Europe,France,Electronics,Accessories,Consumer,3,878.12,2634.36,1617.39,1016.97,38.6
ORD-08870,2024-11-13,2024,Q4,11,November,Asia Pacific,China,Furniture,Chairs,Corporate,14,602.67,8437.38,4666.06,3771.32,44.7
ORD-06581,2024-11-13,2024,Q4,11,November,North America,Canada,Electronics,Phones,Home Office,5,1255.36,6276.8,4037.05,2239.75,35.68
ORD-09757,2024-11-13,2024,Q4,11,November,Europe,Germany,Furniture,Bookcases,Consumer,12,107.9,1294.8,675.96,618.84,47.79
ORD-04653,2024-11-14,2024,Q4,11,November,Asia Pacific,China,Office Supplies,Binders,Consumer,5,14.39,71.95,25.7,46.25,64.28
ORD-04186,2024-11-14,2024,Q4,11,November,Europe,France,Clothing,Pants,Consumer,5,263.32,1316.6,746.15,570.45,43.33
ORD-03988,2024-11-14,2024,Q4,11,November,North America,United States,Office Supplies,Envelopes,Corporate,6,17.3,103.8,46.32,57.48,55.38
ORD-09070,2024-11-14,2024,Q4,11,November,Europe,Germany,Furniture,Storage,Home Office,4,336.76,1347.04,746.0,601.04,44.62
ORD-04180,2024-11-14,2024,Q4,11,November,Europe,France,Furniture,Tables,Corporate,8,109.13,873.04,557.76,315.28,36.11
ORD-02895,2024-11-14,2024,Q4,11,November,Asia Pacific,South Korea,Electronics,Laptops,Home Office,1,853.02,853.02,595.48,257.54,30.19
ORD-00433,2024-11-14,2024,Q4,11,November,North America,Canada,Furniture,Bookcases,Consumer,4,360.99,1443.96,851.48,592.48,41.03
ORD-08062,2024-11-14,2024,Q4,11,November,North America,Canada,Office Supplies,Labels,Consumer,11,3.38,37.18,15.07,22.11,59.47
ORD-04599,2024-11-14,2024,Q4,11,November,Europe,Italy,Electronics,Accessories,Consumer,7,572.9,4010.3,2352.63,1657.67,41.34
ORD-01796,2024-11-14,2024,Q4,11,November,North America,Canada,Electronics,Laptops,Home Office,12,553.15,6637.8,4064.64,2573.16,38.77
ORD-08547,2024-11-14,2024,Q4,11,November,Europe,Italy,Electronics,Laptops,Corporate,7,588.38,4118.66,2484.51,1634.15,39.68
ORD-04773,2024-11-14,2024,Q4,11,November,North America,Mexico,Furniture,Chairs,Corporate,6,539.37,3236.22,1954.68,1281.54,39.6
ORD-08352,2024-11-15,2024,Q4,11,November,Asia Pacific,Australia,Office Supplies,Envelopes,Home Office,7,63.67,445.69,237.16,208.53,46.79
ORD-00733,2024-11-15,2024,Q4,11,November,Asia Pacific,Japan,Office Supplies,Binders,Corporate,5,23.1,115.5,59.4,56.1,48.57
ORD-06479,2024-11-15,2024,Q4,11,November,Europe,Germany,Electronics,Accessories,Consumer,6,1235.5,7413.0,4235.94,3177.06,42.86
ORD-00654,2024-11-15,2024,Q4,11,November,Asia Pacific,Australia,Office Supplies,Binders,Consumer,7,70.32,492.24,250.88,241.36,49.03
ORD-04456,2024-11-15,2024,Q4,11,November,North America,United States,Office Supplies,Binders,Consumer,12,33.92,407.04,192.36,214.68,52.74
ORD-01643,2024-11-15,2024,Q4,11,November,North America,United States,Electronics,Monitors,Corporate,6,56.21,337.26,190.32,146.94,43.57
ORD-06372,2024-11-15,2024,Q4,11,November,North America,Canada,Electronics,Monitors,Corporate,12,575.9,6910.8,4806.48,2104.32,30.45
ORD-09623,2024-11-15,2024,Q4,11,November,Asia Pacific,China,Furniture,Chairs,Consumer,6,548.8,3292.8,1800.18,1492.62,45.33
ORD-09626,2024-11-15,2024,Q4,11,November,Asia Pacific,Australia,Electronics,Monitors,Home Office,7,1034.94,7244.58,4708.76,2535.82,35.0
ORD-05944,2024-11-15,2024,Q4,11,November,Europe,Italy,Clothing,Shoes,Home Office,12,263.69,3164.28,1567.08,1597.2,50.48
ORD-02224,2024-11-15,2024,Q4,11,November,North America,Mexico,Clothing,Accessories,Corporate,7,231.19,1618.33,718.27,900.06,55.62
ORD-04921,2024-11-16,2024,Q4,11,November,North America,Canada,Clothing,Pants,Consumer,9,280.3,2522.7,1305.0,1217.7,48.27
ORD-09721,2024-11-16,2024,Q4,11,November,Europe,Germany,Electronics,Tablets,Consumer,2,649.33,1298.66,748.4,550.26,42.37
ORD-08182,2024-11-16,2024,Q4,11,November,Asia Pacific,China,Electronics,Tablets,Home Office,2,1071.0,2142.0,1338.42,803.58,37.52
ORD-01318,2024-11-16,2024,Q4,11,November,North America,United States,Office Supplies,Binders,Corporate,8,74.36,594.88,254.32,340.56,57.25
ORD-05711,2024-11-16,2024,Q4,11,November,Europe,United Kingdom,Office Supplies,Envelopes,Consumer,5,73.81,369.05,156.7,212.35,57.54
ORD-09908,2024-11-16,2024,Q4,11,November,Europe,Germany,Office Supplies,Labels,Consumer,10,63.66,636.6,237.8,398.8,62.65
ORD-02723,2024-11-16,2024,Q4,11,November,North America,Canada,Electronics,Phones,Corporate,5,500.9,2504.5,1406.45,1098.05,43.84
ORD-07191,2024-11-17,2024,Q4,11,November,Europe,France,Electronics,Phones,Consumer,2,322.98,645.96,368.76,277.2,42.91
ORD-00131,2024-11-17,2024,Q4,11,November,Latin America,Argentina,Furniture,Bookcases,Consumer,8,761.02,6088.16,3712.0,2376.16,39.03
ORD-03925,2024-11-17,2024,Q4,11,November,North America,Mexico,Electronics,Accessories,Consumer,14,448.45,6278.3,4174.1,2104.2,33.52
ORD-02816,2024-11-17,2024,Q4,11,November,North America,Canada,Office Supplies,Paper,Consumer,5,14.36,71.8,27.2,44.6,62.12
ORD-07517,2024-11-17,2024,Q4,11,November,North America,Mexico,Furniture,Storage,Consumer,5,605.38,3026.9,1678.2,1348.7,44.56
ORD-05533,2024-11-17,2024,Q4,11,November,North America,Mexico,Furniture,Chairs,Consumer,11,491.67,5408.37,2797.74,2610.63,48.27
ORD-09439,2024-11-17,2024,Q4,11,November,Asia Pacific,South Korea,Clothing,Pants,Consumer,6,147.42,884.52,438.12,446.4,50.47
ORD-00088,2024-11-17,2024,Q4,11,November,North America,Mexico,Furniture,Tables,Consumer,12,694.42,8333.04,5272.2,3060.84,36.73
ORD-06062,2024-11-17,2024,Q4,11,November,North America,Canada,Furniture,Chairs,Corporate,1,319.81,319.81,202.59,117.22,36.65
ORD-03191,2024-11-18,2024,Q4,11,November,Europe,Italy,Office Supplies,Binders,Consumer,14,78.42,1097.88,433.02,664.86,60.56
ORD-03695,2024-11-18,2024,Q4,11,November,Asia Pacific,India,Clothing,Pants,Consumer,11,24.34,267.74,117.92,149.82,55.96
ORD-06113,2024-11-18,2024,Q4,11,November,Europe,United Kingdom,Furniture,Desks,Corporate,3,409.04,1227.12,667.41,559.71,45.61
ORD-06154,2024-11-18,2024,Q4,11,November,Asia Pacific,Australia,Office Supplies,Paper,Consumer,7,41.15,288.05,116.48,171.57,59.56
ORD-08774,2024-11-18,2024,Q4,11,November,Europe,United Kingdom,Electronics,Monitors,Consumer,5,426.17,2130.85,1334.3,796.55,37.38
ORD-09165,2024-11-18,2024,Q4,11,November,North America,Canada,Furniture,Desks,Corporate,11,694.31,7637.41,4123.02,3514.39,46.02
ORD-08092,2024-11-18,2024,Q4,11,November,North America,Canada,Furniture,Desks,Home Office,3,527.16,1581.48,845.94,735.54,46.51
ORD-00856,2024-11-18,2024,Q4,11,November,North America,United States,Clothing,Pants,Consumer,3,112.52,337.56,181.05,156.51,46.37
ORD-04264,2024-11-19,2024,Q4,11,November,Asia Pacific,Australia,Electronics,Monitors,Corporate,4,819.08,3276.32,2024.48,1251.84,38.21
ORD-02534,2024-11-19,2024,Q4,11,November,Europe,Spain,Electronics,Monitors,Consumer,11,1297.07,14267.77,9647.99,4619.78,32.38
ORD-02746,2024-11-19,2024,Q4,11,November,Europe,United Kingdom,Electronics,Phones,Consumer,2,1095.78,2191.56,1303.22,888.34,40.53
ORD-09147,2024-11-19,2024,Q4,11,November,Europe,France,Office Supplies,Labels,Consumer,2,23.33,46.66,19.8,26.86,57.57
ORD-05615,2024-11-19,2024,Q4,11,November,North America,Mexico,Office Supplies,Envelopes,Consumer,12,60.66,727.92,369.72,358.2,49.21
ORD-02012,2024-11-19,2024,Q4,11,November,Europe,France,Electronics,Phones,Consumer,3,1356.09,4068.27,2819.43,1248.84,30.7
ORD-07314,2024-11-20,2024,Q4,11,November,North America,United States,Clothing,Pants,Corporate,12,96.55,1158.6,521.04,637.56,55.03
ORD-04552,2024-11-20,2024,Q4,11,November,Latin America,Colombia,Electronics,Laptops,Consumer,12,329.54,3954.48,2535.48,1419.0,35.88
ORD-01230,2024-11-20,2024,Q4,11,November,Asia Pacific,Australia,Furniture,Tables,Consumer,14,764.08,10697.12,5741.26,4955.86,46.33
ORD-02560,2024-11-20,2024,Q4,11,November,Europe,Spain,Office Supplies,Binders,Consumer,12,61.78,741.36,303.36,438.0,59.08
ORD-06776,2024-11-20,2024,Q4,11,November,Latin America,Colombia,Electronics,Laptops,Home Office,8,376.84,3014.72,1865.6,1149.12,38.12
ORD-08025,2024-11-20,2024,Q4,11,November,Europe,United Kingdom,Clothing,Accessories,Consumer,11,235.89,2594.79,1378.41,1216.38,46.88
ORD-07527,2024-11-20,2024,Q4,11,November,Europe,France,Furniture,Desks,Corporate,9,566.52,5098.68,3295.53,1803.15,35.37
ORD-07921,2024-11-20,2024,Q4,11,November,North America,United States,Furniture,Bookcases,Home Office,6,507.31,3043.86,1889.94,1153.92,37.91
ORD-08851,2024-11-20,2024,Q4,11,November,North America,Canada,Electronics,Phones,Consumer,14,731.27,10237.78,7076.86,3160.92,30.88
ORD-03786,2024-11-21,2024,Q4,11,November,North America,United States,Office Supplies,Labels,Consumer,6,26.94,161.64,81.72,79.92,49.44
ORD-06149,2024-11-21,2024,Q4,11,November,Latin America,Argentina,Electronics,Laptops,Corporate,3,477.0,1431.0,887.58,543.42,37.97
ORD-09420,2024-11-21,2024,Q4,11,November,North America,United States,Clothing,Jackets,Consumer,12,196.64,2359.68,1360.68,999.0,42.34
ORD-08548,2024-11-21,2024,Q4,11,November,Europe,France,Furniture,Desks,Consumer,12,754.22,9050.64,4654.44,4396.2,48.57
ORD-08264,2024-11-22,2024,Q4,11,November,Europe,Spain,Office Supplies,Envelopes,Corporate,5,30.71,153.55,77.25,76.3,49.69
ORD-00093,2024-11-22,2024,Q4,11,November,North America,Mexico,Electronics,Phones,Corporate,1,608.8,608.8,351.47,257.33,42.27
ORD-01283,2024-11-22,2024,Q4,11,November,Asia Pacific,India,Electronics,Laptops,Consumer,10,1390.0,13900.0,9238.6,4661.4,33.54
ORD-08052,2024-11-22,2024,Q4,11,November,Europe,United Kingdom,Office Supplies,Envelopes,Consumer,9,36.33,326.97,115.65,211.32,64.63
ORD-03177,2024-11-22,2024,Q4,11,November,Asia Pacific,China,Furniture,Desks,Corporate,1,405.87,405.87,222.77,183.1,45.11
ORD-00219,2024-11-22,2024,Q4,11,November,North America,Mexico,Clothing,Accessories,Consumer,10,119.72,1197.2,679.4,517.8,43.25
ORD-06277,2024-11-23,2024,Q4,11,November,Asia Pacific,India,Electronics,Phones,Consumer,10,924.22,9242.2,5956.7,3285.5,35.55
ORD-09774,2024-11-23,2024,Q4,11,November,Asia Pacific,India,Furniture,Storage,Consumer,4,301.19,1204.76,770.0,434.76,36.09
ORD-08706,2024-11-23,2024,Q4,11,November,North America,Mexico,Electronics,Accessories,Consumer,12,859.19,10310.28,6159.96,4150.32,40.25
ORD-08654,2024-11-23,2024,Q4,11,November,Asia Pacific,India,Electronics,Phones,Home Office,10,470.61,4706.1,2613.8,2092.3,44.46
ORD-06844,2024-11-23,2024,Q4,11,November,North America,Mexico,Clothing,Accessories,Consumer,1,55.54,55.54,30.06,25.48,45.88
ORD-09384,2024-11-23,2024,Q4,11,November,Europe,Germany,Office Supplies,Labels,Consumer,14,71.34,998.76,524.86,473.9,47.45
ORD-01506,2024-11-24,2024,Q4,11,November,North America,Mexico,Clothing,Shirts,Home Office,4,213.82,855.28,496.16,359.12,41.99
ORD-09213,2024-11-24,2024,Q4,11,November,Asia Pacific,Japan,Electronics,Monitors,Consumer,5,749.92,3749.6,2250.4,1499.2,39.98
ORD-02578,2024-11-24,2024,Q4,11,November,Europe,United Kingdom,Office Supplies,Pens,Consumer,9,59.69,537.21,239.85,297.36,55.35
ORD-04893,2024-11-24,2024,Q4,11,November,Europe,France,Electronics,Accessories,Corporate,8,494.29,3954.32,2351.6,1602.72,40.53
ORD-02409,2024-11-24,2024,Q4,11,November,Asia Pacific,Japan,Clothing,Accessories,Corporate,13,226.73,2947.49,1340.82,1606.67,54.51
ORD-02404,2024-11-24,2024,Q4,11,November,Latin America,Argentina,Office Supplies,Labels,Consumer,7,50.44,353.08,185.71,167.37,47.4
ORD-04763,2024-11-24,2024,Q4,11,November,Asia Pacific,Japan,Electronics,Accessories,Consumer,10,1077.86,10778.6,7538.9,3239.7,30.06
ORD-08543,2024-11-24,2024,Q4,11,November,Europe,France,Electronics,Accessories,Corporate,4,1070.84,4283.36,2730.48,1552.88,36.25
ORD-00123,2024-11-25,2024,Q4,11,November,Asia Pacific,South Korea,Electronics,Phones,Consumer,10,691.88,6918.8,4029.6,2889.2,41.76
ORD-06495,2024-11-26,2024,Q4,11,November,Europe,France,Furniture,Chairs,Consumer,3,643.02,1929.06,1068.03,861.03,44.63
ORD-08023,2024-11-26,2024,Q4,11,November,Europe,Spain,Electronics,Laptops,Consumer,6,300.73,1804.38,1049.52,754.86,41.83
ORD-09422,2024-11-26,2024,Q4,11,November,Latin America,Argentina,Electronics,Tablets,Consumer,13,266.78,3468.14,2324.66,1143.48,32.97
ORD-00193,2024-11-26,2024,Q4,11,November,Asia Pacific,South Korea,Clothing,Shoes,Consumer,11,271.84,2990.24,1740.2,1250.04,41.8
ORD-00248,2024-11-26,2024,Q4,11,November,North America,Mexico,Furniture,Tables,Home Office,7,465.83,3260.81,1736.98,1523.83,46.73
ORD-04702,2024-11-26,2024,Q4,11,November,Asia Pacific,Australia,Electronics,Tablets,Consumer,5,785.15,3925.75,2555.55,1370.2,34.9
ORD-03794,2024-11-27,2024,Q4,11,November,North America,United States,Furniture,Tables,Consumer,3,743.57,2230.71,1127.97,1102.74,49.43
